3165	22457	1
1357	5682	0
15	4006	0
2064	10393	1
448	18990	1
469	14914	0
2327	20306	0
223	4636	0
1692	15103	1
901	6634	0
948	14927	1
55739	15134	0
2285	16027	1
1745	7684	0
818	4782	1
1085	15103	0
340	15103	0
348	7447	0
1776	5943	0
2127	3339	1
1681	11033	1
273	4563	0
31034	5333	0
326	11033	0
1814	5943	1
697	5261	1
373	9502	1
1834	16891	1
294	6031	1
711	26596	0
717	20190	1
1808	19500	0
1385	3808	0
52342	5598	0
120	5364	1
1935	3339	1
791	15103	1
1511	14330	1
124	9470	1
211	11829	1
405	13840	1
331	14061	0
1176	2812	1
4540	7669	1
1382	6627	0
1373	18656	0
245	15103	1
1064	5943	0
1953	8889	0
3306	4082	1
364	19688	1
1173	9360	1
286	5333	1
1012	14903	0
728	24337	0
1696	8420	1
833	5682	1
1425	19459	0
922	3339	1
5210	6282	1
1383	14630	1
865	3339	0
2180	14905	1
10792	11033	1
1622	3716	0
2285	6756	1
1971	3157	0
1245	40430	0
475	19599	1
7786	5943	0
181	3582	1
428	4655	1
2130	5682	1
1331	5059	0
81096	5584	1
574	5700	1
1028	15009	0
1548	28178	0
3606	6137	0
1994	20909	1
12407	3716	0
825	3644	0
1535	8889	0
958	12820	0
1873	5943	1
1923	3373	0
25440	11033	1
4074	5671	1
55675	3808	0
1227	8451	0
1221	5682	0
1465	8300	0
1810	12256	1
1568	3395	1
12242	11033	0
1262	3175	0
2170	14995	1
1277	42710	0
2352	19448	0
32110	9548	1
575	4687	1
1417	13655	1
21260	10331	1
1387	5728	1
1991	5272	1
1675	8237	1
1034	3855	1
27089	4006	1
7775	5943	0
49760	5333	0
206	9556	0
1102	3582	1
46	7684	0
5611	10392	1
775	3546	1
294	7383	1
1688	5584	0
430	3339	0
1089	5328	1
2031	5059	1
12939	5154	0
439	11655	0
2110	4097	0
1681	12146	0
1835	2781	0
412	5333	0
891	4115	0
1941	3272	0
2119	13120	1
508	12697	0
1906	5223	0
1907	6456	0
1948	7924	0
1357	5725	1
1957	8052	0
3	4563	1
1244	16173	1
1675	4563	0
1001	5943	1
2044	4226	1
1104	11303	1
348	5943	1
1775	3917	1
677	5057	0
56	5333	1
482	4294	0
369	4782	0
3306	9648	0
1441	13012	1
1120	5082	0
695	8889	1
72076	8889	0
29560	32132	0
1849	3701	1
525	20333	0
2269	5052	1
2249	5056	1
1730	5712	0
2129	6456	1
81096	8411	0
5956	5584	0
25637	5333	0
696	3818	1
1879	17471	0
2193	8889	0
8879	9110	0
760	5333	1
1482	13971	1
401	4766	0
1199	11033	0
876	3390	1
50355	78816	0
2129	5059	1
898	5333	1
876	3126	1
792	11033	1
1131	5934	1
869	3818	0
1150	5682	0
1425	6394	1
1508	13673	1
1096	5914	0
11876	11033	1
1575	4944	1
160	9502	1
47557	4451	0
47750	5694	0
438	3818	0
1657	11033	0
301	7201	0
219	14914	0
885	3462	0
11985	15103	0
1048	13143	0
329	5728	1
101	20278	0
4528	2598	0
1099	14072	0
1567	5943	1
1775	3818	0
80	6701	0
1266	4859	1
1956	9454	1
2296	5097	1
1025	3917	0
717	19426	1
2333	4246	0
1853	4082	1
760	5682	1
1394	8422	1
12	11033	1
547	14903	0
886	9548	1
430	5333	1
2118	3716	0
2092	18994	1
1332	11033	0
871	3716	1
475	19194	1
2311	15009	1
18931	37299	0
1837	4255	1
1441	6553	1
11672	11033	1
657	4048	1
8604	11033	0
1394	3493	1
61409	5728	0
15	12833	1
1874	4687	0
11939	19851	0
678	5766	0
669	5511	1
26345	27856	0
1761	8889	0
1960	3546	0
7413	4029	0
225	4205	1
1745	15103	1
1510	14072	1
10129	11033	1
286	4687	0
279	2812	0
690	5682	0
34709	8648	1
594	4180	1
2032	11033	0
21098	4705	1
32213	11033	0
1087	5154	0
1703	14326	1
901	4361	0
1096	11053	1
2062	7669	0
68732	11033	1
1308	2824	0
842	11033	0
703	3632	0
1758	5617	1
297	11033	1
364	4006	0
1668	6701	0
1793	11033	0
1192	19583	1
1009	5516	0
144	8769	1
8783	4172	1
615	8077	1
1501	6287	1
294	5567	1
2259	2432	0
7060	5682	0
2357	2862	1
2100	6394	0
1511	8271	1
894	8889	1
10146	11033	1
1608	19234	1
1427	4468	0
310	3331	0
789	5250	0
1846	11054	0
1896	5790	1
1449	12146	1
836	11033	0
2074	6282	0
1958	4978	0
1777	14731	0
2340	2791	1
624	15103	0
2241	2812	0
513	14792	0
870	13971	1
1602	3136	1
52164	11033	1
3	5333	1
1303	7684	1
2006	9071	1
557	3082	0
1406	13046	0
757	6401	1
467	8541	1
1132	5682	1
2046	5700	1
1528	5353	0
937	5943	1
93	5926	0
264	6321	0
999	5682	1
1378	15103	0
2330	5380	1
182	3818	1
1469	4586	1
788	5712	1
2248	17656	0
1978	5839	0
27089	2433	0
667	12856	1
1551	13675	0
1692	6609	0
756	10869	0
1705	46064	0
597	11033	0
339	5692	0
1221	4006	0
360	2862	0
1245	6701	1
547	19715	0
200	11033	0
2146	16723	1
1086	13210	1
1734	8648	0
4517	13143	1
604	37299	1
478	10392	1
766	28992	0
8279	8608	0
1718	3891	0
699	8889	0
11923	20278	0
745	6179	1
220	5700	0
1997	12256	1
12407	13171	0
225	14838	1
2129	11559	0
1914	10393	0
1087	2895	1
11617	5943	0
1764	5333	0
309	5543	1
103	5333	0
41	5737	1
18826	6456	0
2086	43563	0
1462	11033	0
978	15103	0
1090	14914	0
1313	5380	0
5611	9360	1
80	19448	1
204	43563	1
7280	11033	1
1878	5682	0
1532	11033	0
454	8889	0
1595	3820	0
20468	3582	0
1436	15009	0
3306	3259	0
1825	2791	1
1558	3339	1
1341	5258	0
511	14927	0
1534	13786	0
2146	5676	1
1222	19277	1
889	4995	0
5687	13786	0
2080	7201	1
1488	5489	1
6211	14674	1
722	4161	1
1064	3136	0
1034	5396	1
12829	11033	0
1122	4563	0
2322	11053	1
713	5542	1
1669	2875	1
879	14914	0
3334	5074	1
397	3716	1
5342	13171	1
20439	5116	0
968	5728	0
1577	3850	0
382	5682	0
124	6744	0
71169	5692	1
835	8889	0
1546	4234	1
2308	4180	1
1642	11033	0
1077	2862	1
60430	10393	1
704	14899	1
10615	11033	1
1443	13171	1
56007	5618	0
1278	8889	1
3308	8468	1
75686	14982	0
1314	15103	1
1535	4563	0
502	15422	0
1906	5943	1
740	3818	1
84	11033	1
969	11033	0
1956	40857	0
62	5028	1
776	6762	0
1412	13656	1
1046	13636	0
2317	19361	0
651	5728	1
840	5333	1
1532	14059	1
3698	5206	0
3449	2820	1
657	11033	0
1128	14731	1
7775	11033	1
1847	6526	1
2031	6657	1
2083	8099	0
1818	5081	1
256	11033	1
166	19433	0
4308	19774	1
1422	20278	1
473	4539	1
1511	4758	1
21083	5439	0
421	42537	0
