253	43256	1
1375	19688	0
2363	5740	0
775	3546	1
2164	13662	1
1316	9502	1
1419	4989	0
1201	13136	1
1132	2791	0
12407	2812	0
2255	13647	1
1542	20314	1
938	3331	0
1186	5328	1
1023	4661	1
1979	7252	0
814	8451	0
992	6664	0
630	13864	1
457	13917	0
794	14821	0
47303	15196	1
2159	2895	0
1759	5031	1
2242	15103	1
202	7941	1
2096	4220	1
1991	4584	0
192	2947	1
2358	6137	0
2198	7542	0
37366	4997	0
28549	2835	1
1749	5695	1
650	14914	0
1177	13647	1
738	5739	0
1873	5943	1
96	14409	1
1205	6360	0
771	8986	0
1535	19762	1
1297	17384	0
2134	3847	0
971	3789	1
2051	4463	0
798	4473	0
1446	2895	1
985	5333	0
18930	11033	0
980	14914	1
971	3150	1
652	6701	1
69489	12140	0
2025	5971	0
226	4420	0
1997	9374	1
157	5160	1
2202	11033	0
715	7813	1
30	7571	1
963	18656	0
1749	4048	1
762	6456	0
1255	2874	0
21227	3891	1
1023	4780	1
808	5214	0
563	6000	1
149	3789	0
1723	4136	0
1158	19194	0
3503	5825	1
876	10136	1
483	5427	1
742	5009	1
1718	7321	0
1651	11582	0
1938	4758	1
12663	12387	0
1023	3714	1
293	3442	1
2109	15103	1
2163	2911	1
127	6232	1
1501	3545	0
87	13047	1
927	4695	1
1400	3292	1
263	14674	1
924	7813	0
232	10065	0
1572	2432	1
1015	14429	0
518	13716	1
260	3395	1
416	14982	1
2223	11033	0
275	8052	1
7	6321	0
1944	4643	1
121	14282	1
140	2695	1
250	9926	1
53651	4110	0
1499	10738	0
175	31152	0
11114	7941	1
468	3021	0
143	6175	1
56295	3875	0
1949	13921	1
716	7302	0
1222	19277	1
1497	20314	0
30525	6321	1
1226	2734	1
662	20766	1
468	5083	0
813	4662	0
326	14914	1
2155	5750	1
1325	13647	1
257	4843	1
638	3641	1
10973	4768	0
2141	13644	0
1692	15103	1
628	6340	1
2091	3791	1
1056	5806	0
7885	15009	0
1095	7684	1
187	5546	1
1949	5250	1
594	4095	0
1471	5238	0
