196	9375	0
285	3656	0
1209	4226	1
1938	6175	0
1298	13662	0
59027	4226	0
2129	6456	1
843	7942	0
1378	6448	1
959	6762	0
1089	5060	1
1202	5050	1
1999	8407	0
1626	4746	1
1034	8077	1
7280	3359	1
2164	3076	1
1450	5490	0
8739	3569	1
2328	8338	1
304	5795	1
1728	9998	1
1422	9375	0
126	5296	1
8270	6419	0
2164	8123	1
909	8077	0
12243	2895	0
156	8991	1
29972	5250	1
1856	4721	0
11995	6178	0
982	5197	0
1007	7684	0
1390	6496	1
12832	7414	1
896	4000	1
2017	5165	1
25788	6448	0
7940	2885	1
95	8986	0
1844	3034	1
1071	2912	0
1183	9998	0
1282	8123	1
1609	3664	0
547	7403	1
695	13855	0
1985	5889	1
603	6621	1
1843	3656	0
1973	5060	0
1660	8773	1
2328	12342	0
28	5788	0
2300	4377	0
657	5426	0
1289	8407	1
1247	7958	0
7314	3453	0
1390	2751	1
2221	3509	0
1798	5634	1
1452	5162	1
8098	3809	0
10	4234	1
1511	5520	0
1629	14391	0
1170	5330	0
1024	5788	1
269	5060	0
18908	6099	1
2341	13641	0
11917	3569	1
253	5028	0
2031	6744	1
1482	6619	1
62259	6132	0
956	3052	1
957	14297	0
211	15215	1
1849	5933	0
280	4261	1
7173	3599	0
1069	5806	0
1687	6156	1
2231	12513	1
293	4581	1
721	11961	0
874	4662	0
59027	5960	0
68188	4065	0
18908	5616	0
553	6105	1
33217	3918	0
1390	5957	1
1398	6419	0
1023	6282	1
1096	6366	0
584	5889	0
1039	5490	0
1024	14750	1
257	3292	1
1949	12234	1
1751	6448	1
6860	8077	1
55060	3569	1
2017	4687	1
18908	15108	1
2270	7571	0
956	5013	1
1329	2823	1
734	6598	0
642	8986	1
2328	7403	0
132	6762	1
170	13207	1
1666	4046	0
1905	4174	0
2163	7183	0
80	6044	0
3154	2912	1
218	6166	1
218	6227	1
1650	3034	1
1717	5554	0
4517	5848	1
1893	8040	1
55060	7403	1
1862	8174	0
1518	7899	0
1744	4823	1
129	9563	0
114	4395	0
1006	4110	0
2207	5171	1
1615	7684	1
9371	8354	0
1170	5415	0
7450	8399	1
1751	5751	1
1514	6517	1
67	7862	1
1177	5176	1
2165	4662	1
2300	3837	1
1305	5176	1
284	2427	0
1099	5788	0
1600	6414	0
128	7820	1
791	3405	0
10556	8388	0
62	5060	1
775	8193	0
412	4815	0
720	5883	0
2042	80065	1
7195	9904	1
2168	5013	1
2164	3886	1
25187	7616	0
1573	5104	1
2053	6178	0
2114	12501	1
3334	13775	0
211	14297	1
136	9102	1
655	13779	0
30767	5132	0
2165	2911	1
9466	3125	0
1177	5490	1
2277	4978	0
158	4549	1
380	10331	0
2367	5060	0
9466	6461	0
1509	7813	0
139	13662	0
2165	3359	0
235	4050	0
2163	3788	1
308	6419	0
1230	11720	0
991	7571	0
1170	4669	0
1378	8077	0
104	3666	0
1889	9904	0
982	6666	0
192	6227	1
163	4174	0
126	5010	0
331	3917	0
611	7403	1
246	14395	0
2270	2919	0
1100	5807	0
2301	13775	1
280	5969	1
1488	6175	0
1282	14432	0
2187	4174	0
1999	11829	0
666	4234	0
2158	5676	1
237	4434	0
59037	6175	0
199	5892	1
49760	2783	0
894	7369	0
10831	5153	0
1650	5969	1
2099	2759	1
1182	8766	1
10129	8162	0
31034	4007	0
2163	42537	0
1297	2874	1
10146	7924	0
21225	6419	1
895	5679	1
25656	6533	1
1660	4226	1
364	7403	0
568	5490	0
148	14685	1
10	13225	1
1306	4393	1
1325	8193	1
119	6762	1
1626	6184	1
1626	6344	1
1452	6389	0
2031	4823	0
218	3083	1
522	3359	0
712	5060	0
350	7414	0
2328	5218	0
874	6690	0
388	13283	0
1262	6159	0
742	8077	1
2258	3569	0
1185	3598	0
333	6227	0
2205	8657	0
2223	4939	0
143	8077	1
30	5060	0
1026	5060	1
1688	7820	1
232	2885	0
31	7862	1
6860	9721	0
1083	5413	0
774	4980	0
3517	7942	1
1843	7403	0
269	10022	1
1177	6294	1
941	5520	1
1389	3997	0
1843	6226	0
1518	5280	0
4306	14396	0
1371	5009	0
1017	5598	1
1201	4005	1
1021	5617	0
110	6175	0
1989	5162	1
2058	4226	0
52166	8077	1
48473	7414	0
358	7658	1
32213	9375	1
805	4939	1
659	8077	0
1325	7899	1
9906	7571	1
1188	6419	1
2221	6460	0
1297	5013	1
12829	7403	1
2069	13202	0
257	14391	1
956	5433	1
884	2741	0
243	3675	0
141	9375	1
1828	13985	1
1573	6694	1
752	4020	0
7740	10783	1
246	7684	0
1989	7684	1
10737	6448	0
947	13815	0
1390	4611	1
1263	3569	1
1573	6572	1
8033	7436	0
1045	3435	0
1122	3569	1
167	7394	0
10	7684	1
292	3918	0
2158	2445	0
235	5694	0
2180	13856	0
1089	9375	0
6798	3600	0
5623	11052	0
632	9375	1
98	6175	0
384	2823	1
4739	5805	1
1735	6745	0
292	7820	0
68732	5060	1
1849	13749	1
1720	8077	0
2168	4843	1
9135	2759	0
2058	5060	0
1039	15108	0
3209	4020	1
2346	4229	1
607	6398	1
1177	6315	1
1754	6175	0
1985	4052	1
1394	3493	1
308	5580	0
1307	9877	1
53301	5060	1
1223	6716	0
911	7820	0
750	3788	0
1299	3861	0
941	6373	0
12198	7684	0
199	4926	1
569	4033	1
1400	5957	1
50644	15047	1
891	3039	0
157	7813	1
218	4835	1
926	6755	0
708	9334	0
2053	2783	1
1949	4721	1
210	7233	0
8200	6419	0
2304	2731	1
1209	3343	1
25440	5060	1
2165	9499	1
354	4115	1
1071	6419	0
2248	4020	0
1326	2791	0
5215	13853	1
1008	8407	0
1400	4420	1
2255	4612	1
313	9375	1
293	5532	1
12784	7820	1
2024	5060	0
31034	4280	0
31	3242	0
2168	5218	1
392	4612	0
1727	7571	1
1177	3955	1
2346	5948	1
1297	6468	1
1939	2751	0
1813	3955	0
232	3418	1
1564	13815	1
971	4597	1
1545	9415	0
1681	3089	0
1209	3499	1
10241	3569	1
1615	6175	0
1939	5311	1
518	2731	0
119	9102	1
1269	6760	0
280	13746	1
211	4635	0
128	7166	1
1017	10917	0
1663	5751	1
805	8256	1
2073	4527	1
2339	5963	0
585	5577	0
9497	7403	1
1266	5679	0
1985	4978	1
1185	3533	1
1201	5031	0
1325	3789	1
18908	8040	1
702	13993	1
956	4746	1
1687	13773	1
1687	5648	1
24093	6419	0
1201	14888	1
2164	2520	1
333	4360	0
1751	14687	1
18881	15305	1
59037	5985	0
412	3163	0
1297	4695	0
1056	5272	1
12	7403	1
3166	5554	0
74802	7403	1
1022	3237	0
720	7820	0
2289	8986	1
1660	2613	0
233	4815	1
1330	5296	1
3330	5294	0
283	13863	1
1758	6419	0
9949	2823	1
1660	9257	1
317	4006	0
12198	4742	0
158	8040	0
7903	14260	0
8689	7684	0
452	6419	0
1029	8766	0
1660	3909	1
67594	5060	1
1325	2783	1
1661	9051	1
1323	7571	0
257	6561	1
